49322,Beautiful Gong Shim,4.04,461,1,2016,"{6,7,1}",0,0,0,0,9,2,7,3,8,7
38413,My Secret Hotel,3.7,458,1,2014,"{25,1,7}",0,0,0,0,9,6,0,5,7,10
20531,We Got Married (?? ?????),4.16,456,4,2008,"{37,1,34,7}",0,0,0,0,4,0,1,0,9,5
34623,The Prime Minister and I,3.76,448,1,2013,"{10,7,1}",4,0,0,0,8,1,10,2,9,4
38756,Rookie King Channel Bangtan - Bangtan Boys,4.58,445,1,2013,{37},2,0,0,0,9,0,0,1,8,3
29494,The King of Dramas,4,441,1,2012,"{7,1,6}",0,0,0,0,9,0,3,2,6,5
32419,My Shining Girl,3.45,438,1,2012,"{6,7,1}",0,0,0,0,9,0,2,0,9,7
43755,The Time We Were Not in Love,3.94,438,1,2015,"{6,7}",4,0,0,0,6,7,5,1,10,2
33434,"Àãåíòñòâî ""Ñèðàíî"" / Dating Agency: Cyrano",3.74,436,1,2013,"{7,1}",0,0,0,0,10,2,9,0,10,5
43858,Scholar Who Walks the Night,3.96,435,1,2015,"{45,7,12}",3,0,8,9,5,3,4,7,9,8
36310,Hotel King,3.83,428,1,2014,{6},0,0,0,0,10,9,0,10,7,10
48213,Signal,4.72,424,1,2016,"{28,26}",0,6,0,7,9,10,0,3,9,8
43084,Ex-Girlfriend Club,3.96,416,1,2015,"{7,1}",3,0,0,0,7,0,1,4,9,3
29516,Vampire Prosecutor,4.07,406,2,2011,"{28,6,12,25}",0,0,0,10,9,10,1,9,5,7
29692,My Princess,3.77,405,1,2011,"{1,6,7}",3,0,0,0,4,1,6,0,8,4
32354,Nail Salon Paris,3.42,399,1,2013,"{1,57,7}",0,0,7,0,6,3,4,0,7,5
43382,Mask,4.09,383,1,2015,"{7,6}",0,0,0,0,8,2,5,3,6,9
44117,Yong Pal,3.97,380,1,2015,"{35,6}",0,0,0,0,9,3,1,5,5,7
36954,A Witch's Love,4.07,378,1,2014,"{1,7}",0,0,0,0,7,0,1,0,8,4
48412,Page Turner,4.46,377,1,2016,"{6,32}",8,0,0,0,9,1,1,3,10,2
43222,Warm and Cozy,4.08,367,1,2015,"{6,7}",0,0,0,0,6,1,5,1,9,6
38019,Iron Man,3.39,365,1,2014,"{7,6,12}",0,0,0,9,8,1,7,0,3,9
30333,7th Grade Civil Servant,3.81,364,1,2013,"{1,105,7,4}",2,0,0,0,8,5,4,6,9,3
48383,Vampire Detective,3.94,364,1,2016,"{12,28,6}",0,0,0,8,9,10,0,3,5,6
51798,First Kiss for the Seventh Time,3.67,361,1,2016,"{7,6}",0,0,0,10,5,0,10,0,7,2
14953,Hong Gil Dong,4.26,360,1,2008,"{7,4,1}",0,9,3,0,7,1,2,6,9,5
49986,Age of Youth,4.73,359,1,2016,"{6,7,1}",5,0,0,0,5,0,8,2,10,5
44458,D-Day,4.35,358,1,2015,"{35,6}",0,0,0,0,10,0,0,2,7,1
25603,Spy Myung Wol,3.99,356,1,2011,"{1,7}",0,0,0,0,9,4,0,0,4,8
42672,Falling for Innocence,4.16,356,1,2015,"{7,1,6}",0,0,0,6,8,1,5,0,6,2
39127,Pride and Prejudice (KR),3.8,345,1,2014,"{7,6}",1,0,0,0,9,10,1,5,7,8
2796,"Sorry, I Love You",4.14,343,1,2004,"{6,7}",0,0,0,0,6,2,4,9,7,7
39340,Non-Summit/Abnormal Summit (?????),4.57,343,1,2014,{1},1,0,0,0,8,3,0,0,5,2
6509,Iljimae,4.4,339,1,2008,{45},2,9,0,0,9,3,0,8,5,7
51029,Sweet Stranger and Me,3.84,331,1,2016,"{6,7,1}",0,0,0,0,4,2,0,2,7,9
32517,Cruel City,4.46,328,1,2013,"{7,6,26,4,28}",0,0,0,0,8,7,0,9,6,10
52096,Missing Nine,4.23,328,1,2017,"{5,26,6}",0,0,0,0,4,10,8,9,10,10
45397,Remember - War of the Son,4.22,318,1,2015,"{6,26}",3,0,0,0,9,10,0,6,3,8
41675,Heart to Heart,3.95,317,1,2015,"{7,1,35}",0,0,0,0,3,0,7,0,8,7
39479,I GOT7,4.35,315,1,2014,"{2,37}",2,0,0,0,9,0,1,0,10,6
35653,I Need Romance 3,4.14,312,1,2014,"{6,7,1}",0,0,0,0,6,0,0,4,8,2
49232,Mirror of the Witch,3.68,306,1,2016,"{45,12,30,6,7}",1,8,2,7,6,1,0,2,6,4
47639,One More Happy Ending,4.09,305,1,2016,"{7,6}",3,0,0,0,8,0,6,1,10,6
50412,Drinking Solo,4.3,305,1,2016,"{1,6,7}",0,0,0,0,6,0,7,0,9,4
36121,Cinderella's Stepsister,3.76,304,1,2010,"{6,7}",6,0,0,0,8,2,9,5,8,10
4893,Tree in Heaven,3.63,302,1,2006,{6},4,1,0,0,0,0,1,0,9,8
48225,Local Hero,3.82,301,1,2016,"{1,28,4}",4,0,0,0,7,4,0,1,9,5
49453,Police Unit 38,4.06,301,1,2016,"{1,6,28}",0,0,0,0,9,10,1,7,9,6
37784,Trot Lovers,3.88,300,1,2014,"{1,7,6,32}",2,0,0,0,10,0,8,0,9,4
39651,XOXO EXO,4.14,297,1,2014,"{32,37}",1,0,0,0,10,0,0,0,10,4
50054,Entourage,3.78,295,1,2016,"{1,6}",0,0,0,0,9,0,1,0,10,7
24330,What's Up,4.06,288,1,2011,"{6,1}",4,0,0,0,10,0,0,2,6,1
32740,Green Scalpel,4.37,288,1,2013,"{35,7,6}",0,0,0,0,10,0,2,0,5,3
30546,Shining Inheritance,3.97,281,1,2009,"{1,6,7,10}",0,0,0,0,8,4,10,1,9,8
22250,Scent of a Woman,4.18,278,1,2011,"{6,7}",0,0,0,0,6,0,9,0,6,8
2418,Time Between Dog and Wolf,4.05,277,1,2007,"{7,4}",1,2,0,0,9,10,0,10,7,8
27348,The Princess' Man,4.34,272,1,2011,"{45,6,7}",0,9,0,0,3,0,0,0,5,2
49209,Another Oh Hae Young,4.21,272,1,2016,"{7,1}",0,0,0,3,7,1,7,0,9,10
34599,Fashion King,3.24,271,1,2012,"{7,6}",2,0,0,0,9,0,5,0,4,0
38785,Misaeng,4.39,271,1,2014,{6},2,0,0,0,10,0,0,0,7,2
24484,The Fugitive: Plan B,4.05,270,1,2010,"{6,4,1,7}",0,0,0,0,7,10,2,6,5,2
36316,Angel Eyes,3.89,268,1,2014,"{7,35,10}",7,1,0,0,2,0,0,0,4,7
39406,Dr. Frost,3.67,267,1,2014,"{26,28}",1,0,0,0,9,5,0,0,2,4
44510,The Village: Achiara's Secret,4.06,266,1,2015,"{6,26}",2,6,0,1,7,9,0,2,5,10
45425,Splash Splash Love,4.43,264,1,2015,"{7,45,6,12}",6,8,7,9,3,0,5,1,3,5
2794,A Love to Kill,3.85,262,1,2005,"{4,6}",0,0,0,0,3,4,0,10,5,8
27513,Coffee House,3.5,262,1,2010,"{31,6,7,1}",0,0,0,0,10,0,9,6,8,3
35204,Let's Eat,4.21,262,2,2013,"{6,1,7}",0,0,0,0,3,7,4,0,9,1
29498,Prosecutor Princess,3.88,260,1,2010,"{7,1,28,6}",3,0,0,0,9,9,3,0,6,0
30886,Explorers Of The Human Body,4.48,259,1,2007,"{1,33,43}",7,0,0,0,1,2,0,0,0,0
26851,Time Slip Dr. Jin,3.61,257,1,2012,"{35,12,45}",0,5,0,8,10,0,1,0,4,1
32446,Two Weeks,4.21,257,1,2013,"{28,6,4,26}",2,0,0,0,6,9,1,6,5,3
34017,I need romance,3.8,256,1,2011,"{6,7,1}",0,0,0,0,0,0,3,0,9,2
31878,Pasta,4.1,253,1,2010,"{56,6,7}",0,0,0,0,10,0,3,2,7,0
50422,Hit the Stage,4.57,251,1,2016,\N,7,0,0,0,4,0,0,0,2,0
36055,God's Gift - 14 Days,4.55,248,1,2014,"{26,6}",1,0,0,0,1,9,0,2,4,7
34622,Miss Korea,3.43,246,1,2013,"{7,6}",2,4,0,0,2,0,1,0,6,1
44353,Twenty Again,4.19,243,1,2015,"{7,1}",7,0,0,0,9,0,0,0,10,9
25676,Bad Guy,3.98,241,1,2010,"{26,7,6}",0,0,0,0,1,0,6,3,4,7
44483,Because It's the First Time,4.07,240,1,2015,"{7,1}",2,0,0,0,1,0,1,0,9,8
49922,The Good Wife,4.39,238,1,2016,{6},0,0,0,0,10,1,0,6,3,8
50478,BTS Bon Voyage,4.87,237,1,2016,{1},0,0,0,0,7,0,0,0,9,3
44621,Nice Guy,4.02,234,1,2012,"{6,7}",0,0,0,0,6,9,3,10,4,10
12584,Athena: Goddess of War,3.82,233,1,2010,"{26,4,105}",0,0,0,0,8,5,0,6,8,0
45365,Imaginary Cat,3.94,229,1,2015,\N,3,0,0,10,5,0,3,0,9,2
36059,Her Lovely Heels,3.48,225,1,2014,{7},0,0,0,0,4,0,9,0,3,0
38782,The Greatest Marriage,3.72,225,1,2014,"{6,1,7}",0,0,0,0,10,1,0,10,8,9
